time,voltage,current,SOC_true,SOC_kf
91,14.8731739117371,3.74409781121914,0.514043209876543,0.515955088877567
92,15.0322703419436,3.90336758344832,0.514197530864198,0.516236621145289
93,15.1486060882054,4.01987563970722,0.514351851851852,0.517017208739665
94,15.1544396154888,4.02588047930025,0.514506172839506,0.517828921705861
95,14.9983808495342,3.86999206114137,0.514660493827161,0.517957784926052
96,14.9429161642392,3.81469679117689,0.514814814814815,0.517839287603993
97,14.9863641091793,3.85831324994595,0.514969135802469,0.517915792926713
98,14.8685594903345,3.74067627334481,0.515123456790124,0.517456798232734
99,15.0590303260566,3.93131390862994,0.515277777777778,0.517868998511186
100,14.8144110006793,3.68686056806404,0.515432098765432,0.517150774195694
101,15.0789000623741,3.95151482680489,0.515586419753086,0.517663624319231
102,14.9016692444008,3.77444844418929,0.515740740740741,0.517344833758327
103,15.0008490861111,3.8737919847673,0.515895061728395,0.517495731518987
104,14.9253745217161,3.79848040710086,0.516049382716049,0.517285730854982
105,15.1203688757113,3.9936370592175,0.516203703703704,0.518014707026761
106,14.9601989837622,3.83362879952429,0.516358024691358,0.517965814718083
107,15.0279505873887,3.90154139151973,0.516512345679012,0.518250006771257
108,14.9524361853106,3.82618735516506,0.516666666666667,0.518159406614637
109,14.9696849691916,3.84359590265407,0.516820987654321,0.518155009574313
110,14.9875644039397,3.86163451873765,0.516975308641975,0.518240673349311
111,14.9597168094748,3.83394554251496,0.51712962962963,0.518184492818572
112,14.8384998389906,3.71288664571807,0.517283950617284,0.517506612709642
113,15.2136115417001,4.08815589547975,0.517438271604938,0.518761471349601
114,14.9518381657507,3.82653955726916,0.517592592592593,0.518658001861061
115,15.1394671129284,4.01432504961713,0.517746913580247,0.519541958285397
116,14.7434247804977,3.61843878597523,0.517901234567901,0.518318718456567
117,14.9455061220094,3.82067573554276,0.518055555555556,0.51818284011051
118,14.9023685230831,3.77769329906786,0.51820987654321,0.517815768720259
119,15.0132793321169,3.8887588395746,0.518364197530864,0.518047431198919
120,14.9368943130967,3.81252813518943,0.518518518518518,0.517863967290846
121,14.7599580659685,3.63574579953014,0.518672839506173,0.516713579382076
122,14.9482135862153,3.82415484129851,0.518827160493827,0.51660164951243
123,15.1221414045839,3.99823580402259,0.518981481481481,0.517445939110801
124,15.1553806242759,4.03162780326259,0.519135802469136,0.5184786730858
125,15.1752273909496,4.0516269966269,0.51929012345679,0.519628745960035
126,15.0806001110457,3.95715180211162,0.519444444444444,0.520244107217236
127,15.0365897783786,3.91329322470541,0.519598765432099,0.520606428041927
128,15.0578107638182,3.93466564608397,0.519753086419753,0.521092784705323
129,14.8750993804071,3.75210538974002,0.519907407407407,0.520504159038485
130,14.9020907859528,3.77924762358665,0.520061728395062,0.520078609608705
131,14.9336147992669,3.8109221762093,0.520216049382716,0.519842086592082
132,15.0559744702865,3.93343210699736,0.52037037037037,0.520334580640938
133,14.8758803937203,3.75348801980146,0.520524691358025,0.519746253970488
134,14.9098928784939,3.78765023238932,0.520679012345679,0.519366553338282
135,15.0203145099044,3.8982213386101,0.520833333333333,0.5196557285882
136,14.7306566586216,3.60871271740554,0.520987654320988,0.518182090786433
137,14.9727444413938,3.85094949352527,0.521141975308642,0.518194538785705
138,14.9678902690935,3.846244085581,0.521296296296296,0.518177421863954
139,14.9822050475529,3.86070740689156,0.521450617283951,0.518248240403918
140,15.0074938235583,3.88614451148516,0.521604938271605,0.518475041822134
141,15.2066788786586,4.08547768791632,0.521759259259259,0.519939652572428
142,14.974384464858,3.85333119496625,0.521913580246914,0.519947851250689
143,15.1077713741627,3.98686583119748,0.522067901234568,0.52080259701949
144,14.9445018487264,3.82374384510645,0.522222222222222,0.520612049210816
145,14.9311290373027,3.81051839158298,0.522376543209877,0.520336628932873
146,14.9025194884359,3.78205602510822,0.522530864197531,0.519878131829941
147,15.1039927124511,3.98367626175119,0.522685185185185,0.520728112536997
148,15.086935071708,3.9667654694289,0.522839506172839,0.52146809494475
149,15.0159952210132,3.89597230832482,0.522993827160494,0.521739951186944
150,15.0122223139142,3.8923459371892,0.523148148148148,0.521986456708585
151,15.0178161688469,3.89808617949188,0.523302469135802,0.522270224467162
152,14.9179624166386,3.79837867093125,0.523456790123457,0.521880227542966
153,14.9034808773532,3.7840432362846,0.523611111111111,0.521395487987738
154,14.931844296096,3.81255262521813,0.523765432098765,0.521106940885766
155,14.9359360261038,3.81679019538206,0.52391975308642,0.520848436830921
156,14.8876616044002,3.76866148807118,0.524074074074074,0.520263037712854
157,15.0594389478009,3.94058442423406,0.524228395061728,0.520854387765961
158,15.0480382221535,3.92932917371829,0.524382716049383,0.521367200750406
159,14.9188826193896,3.80031893232627,0.524537037037037,0.520984303043109
160,15.0296572480137,3.91123881230872,0.524691358024691,0.521374216096725
161,15.0871166804908,3.968843389756,0.524845679012346,0.522165618316234
162,15.1318459826697,4.01371773402583,0.525,0.523273443367165
163,15.1417094698818,4.02372616384565,0.525154320987654,0.524454348013796
164,14.931332610477,3.81349415085232,0.525308641975309,0.52411776947345
165,14.9014316939616,3.7837379877334,0.525462962962963,0.52356787133706
166,14.9830860397407,3.86553699697304,0.525617283950617,0.523615406022929
167,15.0257549538051,3.90835048754257,0.525771604938272,0.523973981555403
168,14.9199371418867,3.80267716805852,0.525925925925926,0.523556697789584
169,14.9536065724888,3.83649100981671,0.52608024691358,0.523390598463623
170,15.0112117841178,3.89424055402637,0.526234567901235,0.523650205042589
171,14.8777118151361,3.76088484166626,0.526388888888889,0.522921352669922
172,15.0181097940098,3.90142700373508,0.526543209876543,0.52323917058462
173,15.0015015974213,3.88496291936685,0.526697530864198,0.523432807841968
174,15.1089814265524,3.99258679211672,0.526851851851852,0.524429998663896
175,15.0564653557178,3.94021469859681,0.527006172839506,0.525031334155638
176,15.0625417378178,3.94643499393131,0.52716049382716,0.525678209274242
177,15.0608560825252,3.94489318994629,0.527314814814815,0.526311473060067
178,14.9089098093185,3.79309070820443,0.527469135802469,0.525769490462752
179,14.9246113246463,3.80893595717235,0.527623456790123,0.525355118101301
180,14.9732033594556,3.85767166975046,0.527777777777778,0.525321399360695
181,14.8336549780585,3.71826691214227,0.527932098765432,0.524205122283469
182,14.7884588862353,3.67321439195899,0.528086419753086,0.522755005734458
183,15.1147629666819,3.99966199366938,0.528240740740741,0.523839179253671
184,15.1182007704505,4.00324327004177,0.528395061728395,0.524951122590441
185,14.9125718726371,3.79775779783402,0.528549382716049,0.52444827777489
186,15.04943784003,3.93476714544321,0.528703703703704,0.525027038208479
187,14.9498061267868,3.83527876858454,0.528858024691358,0.524816024426035
188,15.0709938824178,3.95660981827652,0.529012345679012,0.525568852100134
189,15.1543674038889,4.04012659294533,0.529166666666667,0.526987485785413
190,14.9796041091639,3.8655065119685,0.529320987654321,0.526994948461088
191,14.8876228722746,3.7736684507468,0.529475308641975,0.526256441320517
192,14.9886959229278,3.8748846403125,0.52962962962963,0.526347137685531
193,14.9910321730905,3.87736399391602,0.529783950617284,0.526457139445158
194,14.9573710822822,3.84384597231946,0.529938271604938,0.526292326100758
195,15.0297945666971,3.91641249292026,0.530092592592593,0.526722698655728
196,14.8083124925828,3.69507342313105,0.530246913580247,0.525328349664863
197,14.9744024149214,3.86130631906206,0.530401234567901,0.525317175937107
198,15.0565815479999,3.94362839609251,0.530555555555556,0.525981765017586
199,14.9566271388758,3.84381690233766,0.53070987654321,0.52581823394851
200,15.1656756452646,4.05300829653708,0.530864197530864,0.527389492906743
201,14.9820436278782,3.86951914039424,0.531018518518519,0.527423620786408
202,15.0144389169104,3.90205726506342,0.531172839506173,0.527731236515981
203,15.1239970751082,4.01175823422109,0.531327160493827,0.528964799231712
204,15.1639348572629,4.051838803559,0.531481481481481,0.530540261829534
205,14.9720384636084,3.86008517418285,0.531635802469136,0.53045865386324
206,15.0752785477268,3.96346800051876,0.53179012345679,0.531274179178362
207,15.0311930071042,3.91952518087023,0.531944444444444,0.531702973814414
208,15.0444199208141,3.93289479510218,0.532098765432099,0.532246643952352
209,15.016491555411,3.90510911053541,0.532253086419753,0.53254208977369
210,15.0050974568082,3.89385767382545,0.532407407407407,0.532735786011495
211,14.9714621560202,3.86036501670508,0.532561728395062,0.532630040282293
212,15.0169660124635,3.90601149928661,0.532716049382716,0.532932255397262
213,15.0192023822375,3.90839047834315,0.53287037037037,0.533253704095353
214,15.1609499517276,4.05028064091221,0.533024691358025,0.534848346768218
215,15.1401456740186,4.02961894071033,0.533179012345679,0.536255946493282
216,15.0513845273191,3.94100035655736,0.533333333333333,0.53684810160782
217,14.9810953442288,3.87085372164532,0.533487654320988,0.536788868277708
218,14.9488696360886,3.8387705478883,0.533641975308642,0.536433559199054
219,15.0318089397878,3.92185237273053,0.533796296296296,0.536851430898288
220,14.9636284073635,3.85381434874661,0.533950617283951,0.536634189716748
221,15.0940088222975,3.9843372599387,0.534104938271605,0.537633522200343
222,15.1130047133419,4.00347563556249,0.534259259259259,0.538808732965074
223,14.7474943898964,3.63810778550543,0.534413580246914,0.536526208308728
224,14.9794258822658,3.87018174054451,0.534567901234568,0.536465449118895
225,14.9757944875743,3.86669279826095,0.534722222222222,0.536372805084962
226,15.0283611820984,3.91940193537387,0.534876543209877,0.536775350845603
227,15.1747273050833,4.0659104915569,0.535030864197531,0.538554295897505
228,14.8580525385719,3.74937814926752,0.535185185185185,0.537318080482677
229,14.9715533869548,3.86302141329776,0.53533950617284,0.537180248778319
230,15.0361365541092,3.92774698791364,0.535493827160494,0.537658091338521
231,14.8415425523883,3.73329538584438,0.535648148148148,0.536279515669533
232,14.9172743506824,3.80916957634434,0.535802469135802,0.535644332427813
233,14.977001531905,3.86903914267966,0.535956790123457,0.535583696311551
234,15.0389549273573,3.93113491649239,0.536111111111111,0.536111507045039
235,14.915809780384,3.80813214145762,0.536265432098765,0.535465660194614
236,14.8849973555281,3.77746208243774,0.53641975308642,0.53453749532463
237,15.0233926926516,3.91599977960407,0.536574074074074,0.534933941706804
238,14.965533114102,3.85828255560328,0.536728395061728,0.534779116626161
239,14.9754773171023,3.86836910794817,0.536882716049383,0.534721811181243
240,15.0698351307408,3.96286926600702,0.537037037037037,0.535564853302153
241,14.9602629833515,3.85343945838522,0.537191358024691,0.535354585217759
242,14.9454216049081,3.83874041531864,0.537345679012346,0.535005667140751
243,15.2087995306694,4.10226067232019,0.5375,0.537187774953192
244,15.0353335438447,3.92893701284455,0.537654320987654,0.537689570974183
245,15.1670137450328,4.06075953772836,0.537808641975309,0.539476249552143
246,15.0708984475835,3.96478656055101,0.537962962962963,0.540313684072258
247,14.8595141871639,3.7535446172022,0.538117283950617,0.539043787167543
248,15.1127970272516,4.00696977137447,0.538271604938272,0.540304461009243
249,15.0345959785245,3.92891103395366,0.538425925925926,0.540781968578185
250,14.9658711184224,3.86032848258091,0.53858024691358,0.540568515741754
251,14.9956605962764,3.89026026678185,0.538734567901235,0.540657882088538
252,14.9846119692741,3.87935394393215,0.538888888888889,0.540637031140518
253,15.1599259225925,4.05481019939083,0.539043209876543,0.542380577162125
254,15.0378072449378,3.93283382203987,0.539197530864198,0.542882547784748
255,15.1924169266301,4.08758580236945,0.539351851851852,0.544960471098109
256,14.9756432895562,3.87095446243082,0.539506172839506,0.544799767433613
257,14.8756551117944,3.77110858046111,0.539660493827161,0.543608923781853
258,15.0523975203198,3.94799328358899,0.539814814814815,0.544258721123729
259,15.042627271993,3.93836532882347,0.539969135802469,0.544804424567802
260,14.8361552076723,3.73203555716639,0.540123456790123,0.543205577762372
261,15.0406966656663,3.93671930706487,0.540277777777778,0.543745859505683
262,15.0022810056735,3.89844593835125,0.540432098765432,0.543886481620886
263,15.0745175847403,3.97082480820136,0.540586419753086,0.544775174363978
264,14.8499559196501,3.74640543352348,0.540740740740741,0.543321212498857
265,15.0858860205466,3.98247782458203,0.540895061728395,0.5443368879618
266,14.9944251049823,3.89115919904605,0.541049382716049,0.544396454488427
267,15.0714616786262,3.96833806269694,0.541203703703704,0.545260121701981
268,14.9778337701187,3.8748524442839,0.541358024691358,0.545138151182195
269,14.9106616435442,3.80782260799602,0.541512345679012,0.544315063440269
270,14.9072115717355,3.80451482676747,0.541666666666667,0.543471032879109
271,15.0257808950513,3.92322644105438,0.541820987654321,0.54387650446005
272,15.1279925047308,4.02558034219039,0.541975308641975,0.545347283437787
273,14.8967098726492,3.7944400021416,0.54212962962963,0.544377251257266
274,15.0659150254583,3.96378744764734,0.542283950617284,0.545200807713864
275,15.0620289504038,3.960043666038,0.542438271604938,0.545979324110087
276,15.0583621862319,3.95651919614119,0.542592592592593,0.546714978310888
277,14.9926911752107,3.89099048030369,0.542746913580247,0.546746807172992
278,14.990929461335,3.88937106259601,0.542901234567901,0.546761308597391
279,14.9553136512126,3.85389754969897,0.543055555555556,0.546397184274128
280,15.0555176714821,3.95424386832148,0.54320987654321,0.547108515806104
281,14.8390289007535,3.73789739714125,0.543364197530864,0.545496385158661
282,14.9962303299361,3.89524112713277,0.543518518518519,0.545590153781482
283,14.8380274281082,3.73718052743717,0.543672839506173,0.544001194125775
284,14.9411471297488,3.84044253259394,0.543827160493827,0.543535128658964
285,15.0009480646466,3.90038577244978,0.543981481481482,0.543707387149335
286,14.8832844207388,3.78286443499781,0.544135802469136,0.542637224688354
287,15.2278694526846,4.12759177495113,0.54429012345679,0.545206523539393
288,14.965907532958,3.86577216483546,0.544444444444444,0.544990529680953
289,14.9420661037061,3.84207304684745,0.544598765432099,0.544524791787842
290,15.2302139420338,4.13036319813974,0.544753086419753,0.547134563686021
291,15.0746696801678,3.97496125098506,0.544907407407407,0.548071724141825
292,14.9458051543426,3.84623904166169,0.545061728395062,0.547602801175259
293,15.0598074993306,3.96038370498433,0.545216049382716,0.548379934691148
294,15.0490857036477,3.94980422950945,0.54537037037037,0.549035784119793
295,15.0084892879973,3.90935013597913,0.545524691358025,0.549243133665902
296,14.8456907867945,3.74669395884588,0.545679012345679,0.547663930823699
297,15.0738501023871,3.97499560049297,0.545833333333333,0.548602486357811
298,15.0947549786462,3.99604280482573,0.545987654320988,0.549764994698063
299,14.9292548177278,3.83068497403285,0.546141975308642,0.549098291357215
300,15.0324407209147,3.93401320942825,0.546296296296296,0.549577885036006
301,14.8158957526908,3.71761057552578,0.546450617283951,0.547668016038672
302,14.8038653790967,3.70572253839446,0.546604938271605,0.545672462648324
303,15.0439153154343,3.94591481336343,0.546759259259259,0.546316650618832
304,15.0090052214951,3.91114706025023,0.546913580246914,0.546578441909014
305,15.123146288946,4.02543047074642,0.547067901234568,0.548079474791874
306,14.9797215811581,3.8821481082467,0.547222222222222,0.548003557642161
307,15.0143644051538,3.91693327979587,0.547376543209876,0.548310320890183
308,14.9330087852272,3.83572000970931,0.547530864197531,0.547721204518782
309,15.1953604874137,4.09821406404267,0.547685185185185,0.550019267691064
310,14.8331785119499,3.73617444305181,0.547839506172839,0.548295863958318
311,14.9122778638483,3.81541615176742,0.547993827160494,0.547483063175059
312,15.0647694663695,3.96805011346722,0.548148148148148,0.548357935026901
313,14.8424910518347,3.74591406048883,0.548302469135802,0.546777032636826
314,15.0605683988156,3.96413377141924,0.548456790123457,0.547615998634188
315,15.1203317756499,4.02403951461059,0.548611111111111,0.549107235207465
316,15.1148304794851,4.01868058722413,0.548765432098765,0.550532943544928
317,14.9440485884301,3.84804106738147,0.54891975308642,0.550043477286745
318,15.0874024301048,3.99153728271455,0.549074074074074,0.551163083113835
319,14.9556532341851,3.85993046291041,0.549228395061728,0.550797288746563
320,14.9914566948405,3.89587630214904,0.549382716049383,0.550840283684161
321,14.9973107993759,3.90187278774516,0.549537037037037,0.550950284572723
322,14.8556524085603,3.76035678047679,0.549691358024691,0.54946986096846
323,15.1547107463537,4.05955750431217,0.549845679012346,0.551354691664057
324,15.1602824616001,4.06527160810306,0.55,0.553299618524529
325,15.0738050915744,3.97893662913133,0.550154320987654,0.554257019646377
326,15.0511795538527,3.95645348497966,0.550308641975309,0.554949729706718
327,15.0106587436906,3.91607507090936,0.550462962962963,0.555172184207356
328,14.9523989368294,3.85795766266706,0.550617283950617,0.554723622903154
329,15.0462396122146,3.95194073920283,0.550771604938272,0.555361491320894
330,14.9925666530517,3.89841018372651,0.550925925925926,0.55537677127075
331,15.1911035624275,4.09708949932829,0.55108024691358,0.557681396667973
332,14.9654807335961,3.87160907926564,0.551234567901235,0.557353673226726
333,14.8961055317872,3.80237628877068,0.551388888888889,0.556225489302563
334,14.8925036107051,3.79891678155002,0.551543209876543,0.555079797535049
335,15.0798482738182,3.98640386107355,0.551697530864197,0.556113171472726
336,14.8660889050755,3.77278691129181,0.551851851851852,0.554668172440086
337,15.0840950794437,3.99093550717203,0.552006172839506,0.555757623398777
338,15.0125349219138,3.91951777370584,0.55216049382716,0.556014719235884
339,14.8776819080704,3.78480718647774,0.552314814814815,0.554711622647665
340,15.0011329544025,3.90840066197643,0.552469135802469,0.554854389176438
341,14.8723908765046,3.77980101579555,0.552623456790123,0.553517840042092
342,15.0570171695037,3.96456974306105,0.552777777777778,0.554317110688679
343,15.0048967223444,3.91259173271605,0.552932098765432,0.554513739314083
344,15.0397588432475,3.94759629297961,0.553086419753086,0.555109952693329
345,15.1247764775541,4.03275636919068,0.553240740740741,0.55668104270736
346,14.8946650625643,3.80278739864683,0.553395061728395,0.555573856287609
347,14.9897909110647,3.89805569413209,0.553549382716049,0.555588302568892
348,15.0638084818134,3.97221571440137,0.553703703703704,0.556459157348804
349,14.8752476815521,3.78379736619312,0.553858024691358,0.555136717266246
350,15.0871588172379,3.99585095646087,0.554012345679012,0.556284484299532
351,15.0994081238748,4.00824272020479,0.554166666666667,0.557567875795064
352,14.8927834140627,3.80176047002054,0.554320987654321,0.556432853058117
353,14.9825575003335,3.8916770184359,0.554475308641975,0.55636355924796
354,14.8472287059894,3.7564906887483,0.55462962962963,0.554727678702426
355,14.8987215634993,3.80812601342188,0.554783950617284,0.553721843470636
356,15.0458742924176,3.95542121200607,0.554938271604938,0.554419403458336
357,14.9406084097096,3.85029780146095,0.555092592592593,0.553903475800374
358,15.1668375153374,4.07666938174306,0.555246913580247,0.555988465252053
359,14.9887699701668,3.89874431371267,0.555401234567901,0.556008241970876
360,14.971293166353,3.88140998951908,0.555555555555556,0.555827146154831
361,15.0209949431156,3.931254248376,0.55570987654321,0.556225906248075
362,15.0340329959266,3.94443478574915,0.555864197530864,0.556773316365235
363,14.9947950530441,3.90533932989026,0.556018518518518,0.556860237147153
364,15.0554445785402,3.96613134486506,0.556172839506173,0.557654077448678
365,14.8595920795112,3.77042133776312,0.556327160493827,0.556152449324422
366,14.9072479785469,3.81821973116741,0.556481481481481,0.555237775348659
367,14.9420156950449,3.8531299444686,0.556635802469136,0.554742963721436
368,14.8889962018618,3.80025295051622,0.55679012345679,0.553647364055932
369,15.0966462139751,4.00804546428054,0.556944444444444,0.554951565286296
370,14.9664542919018,3.87799604627126,0.557098765432099,0.554748100543681
371,15.3005463235899,4.21223058442892,0.557253086419753,0.558398568827964
372,14.9886765276289,3.90050329733531,0.557407407407407,0.558408791638231
373,15.1060038897013,4.01797317066548,0.557561728395062,0.559799534865581
374,15.1318704255437,4.04398222014809,0.557716049382716,0.561489504877091
375,15.2610347871441,4.17328909776322,0.55787037037037,0.564715073709163
376,15.139730628854,4.05212745785445,0.558024691358025,0.566478792182718
377,14.9749183274585,3.88745767719882,0.558179012345679,0.566217940546513
378,15.0381198315825,3.95080170441291,0.558333333333333,0.566735726211294
379,14.9809128134342,3.8937372116969,0.558487654320988,0.56654954889585
380,15.111797466604,4.02476439263271,0.558641975308642,0.567968112524672
381,15.0994547684026,4.0125642245227,0.558796296296296,0.569226627088231
382,14.9900001745298,3.90325216305824,0.558950617283951,0.569123053496696
383,15.0471825000919,3.9605770233369,0.559104938271605,0.569729999507153
384,14.9469746259243,3.86051168618568,0.559259259259259,0.569091631583006
385,15.0066567508091,3.92033635037778,0.559413580246914,0.569203308424396
386,14.9931629604777,3.90698510163612,0.559567901234568,0.569149526293137
387,14.9271933766791,3.84115806170073,0.559722222222222,0.568286562300184
388,14.8677860449208,3.78189327607047,0.559876543209877,0.566714583397863
389,14.9729235749218,3.88717335445523,0.560030864197531,0.56645764199847
390,15.0180858310204,3.93247816118443,0.560185185185185,0.56675467120166
391,15.2433322929077,4.15786717594039,0.560339506172839,0.569784269210453
392,15.0002378992212,3.91491533735133,0.560493827160494,0.569823597738858
393,15.1004387245188,4.01525871996629,0.560648148148148,0.571098566961715
394,14.9802666071247,3.89522916210022,0.560802469135802,0.570877037876521
395,15.0461336297942,3.96123874649952,0.560956790123457,0.571475626324225
396,15.0754837609999,3.99073144162743,0.561111111111111,0.572433074699095
397,15.0269914361441,3.94238168287721,0.561265432098765,0.572780137724524
398,15.0850830104606,4.0006158254734,0.56141975308642,0.573848137180359
399,14.9159386278384,3.83161401329566,0.561574074074074,0.572793556269753
400,15.0841455811942,3.99996353925171,0.561728395061728,0.573852947309911
401,15.0336251302807,3.94958566308479,0.561882716049383,0.57427389973622
402,15.1698615510152,4.08596466070291,0.562037037037037,0.576394084814006
403,15.0963520338517,4.01259772255094,0.562191358024691,0.577579262268841
404,15.0044740601557,3.9208623299848,0.562345679012346,0.577591276258995
405,15.0564186640872,3.97294951715544,0.5625,0.578263377262628
406,14.9781982974512,3.89487173585831,0.562654320987654,0.577937635326964
407,15.0475890772298,3.96440510306623,0.562808641975309,0.57849806540962
408,15.1644722828217,4.08143089816866,0.562962962962963,0.580535086062152
409,14.971939584933,3.88904079186216,0.563117283950617,0.58010201093839
410,14.9865440865046,3.90378788707843,0.563271604938272,0.579865486670674
411,14.9359573760591,3.85334377233061,0.563425925925926,0.57899275910334
